 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 31/Diciembre/13
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 6-3-3-0-000-000-000000
 Tipo de moneda :
 Todas

 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
 4-1-5-3-000-000-000000          RENTA DE CANCHAS DE TENIS           -700.00                0.00              0.00           -700.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-5-4-000-000-000000          CONS DE CENTRO DE IMP Y F              0.00                0.00         20,400.00        -20,400.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-6-0-000-000-000000        APROVECHAMIENTO TIPO CORRIE        -35,290.00                0.00          1,910.00        -37,200.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-6-1-000-000-000000          PAGO EXTEMPORANEO(INSC Y          -7,380.00                0.00              0.00         -7,380.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-6-2-000-000-000000          PAG X DEVOLUCION EXTEM DE        -27,910.00                0.00          1,910.00        -29,820.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-0-000-000-000000        INGRESOS POR VENTA DE NIENE       -222,954.80                0.00         10,379.00       -233,333.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-000-000-000000          INGRESOS X VETA BIEN Y SE       -222,954.80                0.00         10,379.00       -233,333.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-002-000-000000            SERVICIO PROFESIONAL (E        -50,850.00                0.00          1,500.00        -52,350.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-004-000-000000            PATROCINADORES DE EVENT       -135,926.80                0.00         16,330.00       -152,256.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-007-000-000000            CONSULTA DE PRIMERA VEZ         -2,528.00                0.00             64.00         -2,592.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-008-000-000000            CONSULTA SUBSECUENTE            -2,310.00                0.00              0.00         -2,310.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-009-000-000000            CONSULTA DE PSICOLOGIA            -120.00                0.00              0.00           -120.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-010-000-000000            TERAPIA FISICA                  -3,420.00                0.00            840.00         -4,260.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-011-000-000000            CONSECION DE CENTRO DE          -8,500.00                0.00         -8,500.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-012-000-000000            CLASE DE ZUMBA POR HORA           -100.00                0.00           -100.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-013-000-000000            EXAMEN MEDICO                   -1,800.00                0.00            165.00         -1,965.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-1-7-1-014-000-000000            EXAMEN MEDICO DEPORTIVO        -17,400.00                0.00             80.00        -17,480.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-2-0-0-000-000-000000      PART, APORTA, TRANS, ASIG SUB    -80,260,682.00                0.00     15,275,317.99    -95,535,999.99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-2-1-0-000-000-000000        PARTICIPACIONES Y APORTACIO    -80,260,682.00                0.00     15,275,317.99    -95,535,999.99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-2-1-3-000-000-000000          CONVENIOS                    -80,260,682.00                0.00     15,275,317.99    -95,535,999.99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-2-1-3-001-000-000000            SUBSIDIOS                  -80,260,682.00                0.00     15,275,317.99    -95,535,999.99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-2-1-3-001-001-000000              SUBSIDIO ESTATAL         -40,409,108.00                0.00      7,358,891.99    -47,767,999.99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-2-1-3-001-002-000000              SUBSIDIO FEDERAL         -39,851,574.00                0.00      7,916,426.00    -47,768,000.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-0-0-000-000-000000      OTROS INGRESOS                   -27,404,403.05               59.06      2,494,525.20    -29,898,869.19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-4-0-000-000-000000        OTROS INGRESOS                  -5,301,684.00                0.00        631,026.00     -5,932,710.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-4-9-000-000-000000          OTROS INGRESOS VARIOS         -5,301,684.00                0.00        631,026.00     -5,932,710.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-4-9-001-000-000000            ESTIMULO FISCAL             -5,301,684.00                0.00        631,026.00     -5,932,710.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-4-9-002-000-000000            REINTEGRO DE ASESORIAS               0.00                0.00              0.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-0-000-000-000000        INGRESOS EXTRAORDINARIOS       -22,102,719.05               59.06      1,863,499.20    -23,966,159.19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-000-000-000000          PROGRAMAS ESPECIALES         -22,102,719.05               59.06      1,863,499.20    -23,966,159.19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-001-000-000000            FAM 2008                       -14,118.74                0.00              2.17        -14,120.91                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-002-000-000000            PROMEP                         -24,767.13                0.00          2,256.07        -27,023.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-004-000-000000            SUBSIDIO FEDERAL              -246,520.70                0.00         23,100.27       -269,620.97                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-007-000-000000            FAM 2010                       -20,453.00                0.00          1,146.39        -21,599.39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-013-000-000000            CTA, 0176159885 CIENCIA        -42,000.00                0.00              0.00        -42,000.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-018-000-000000            CTA.0683345667 RECUR EX       -133,986.55                0.00          7,762.07       -141,748.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-019-000-000000            CTA-0683345658 PROYECTO             -5.61                0.00              0.00             -5.61                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-021-000-000000            CTA 0167350759 PROGRAMA        -23,144.07                0.00              0.00        -23,144.07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-023-000-000000            CTA-0663304255 MADRES S        -76,416.87                0.00             46.84        -76,463.71                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-026-000-000000            CTA-0804977872 PROMEP B     -1,673,806.97                0.00            324.96     -1,674,131.93                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-028-000-000000            CTA-0818691746 AMPLIACI            -39.38                0.00              0.00            -39.38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-030-000-000000            CTA. 0180737488 INNOVA          -4,869.17                0.00             57.03         -4,926.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-033-000-000000            CTA-08312131824 APLICAC         -1,462.37                0.00             38.37         -1,500.74                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 4-3-5-1-036-000-000000            CTA-0846606006 REALIDAD         -1,043.92                0.00              0.00         -1,043.92                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
