 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 30/Junio/15
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 7-5-0-0-000-000-000000
 Tipo de moneda :
 Todas

 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
 2-1-1-2-068-001-001066                KARLA CITLALI RESEN              0.00            3,939.50          3,939.50              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001069                DAVID VARGAS FLORES        -18,000.00                0.00        -18,000.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001070                JOSE MARTIN TELLEZ          -2,234.70            6,704.10          4,469.40              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001072                GUADALUPE PROA DE L              0.00              180.00            180.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001073                ALUMNO BECA RIDE CO         -6,000.00            6,000.00              0.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001076                ORGANIZACION DE BIE              0.00           10,471.80         10,471.80              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001079                ALEJANDRA MARTIN MA              0.00            7,000.00          7,000.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001084                EUSEBIO LUCIO MONZA              0.00           15,607.80         19,203.80         -3,596.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001088                GABRIELA LOPEZ CUEL              0.00            3,724.50          3,724.50              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001089                ESTEBAN JUAREZ ROJA              0.00                0.00              0.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001090                LABBSA, S.A. DE C.V              0.00              700.64            700.64              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001091                VICTOR FRANCISCO TO              0.00           10,000.00         10,000.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001092                INSTITUTO SUPERIOR               0.00           20,550.00         20,550.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001093                INSUMOS Y ACCESORIO              0.00                0.00         23,220.42        -23,220.42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001094                SISTEMAS DE INFORMA              0.00                0.00          5,799.00         -5,799.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001095                CID DEL PRADO RENDO              0.00                0.00         21,148.89        -21,148.89                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001096                GILBERTO RODRIGUEZ               0.00            2,320.00          2,320.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001097                ADRIANA CARTAGENA L              0.00           54,827.58         54,827.58              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001098                JULIO CESAR GARCIA               0.00           40,131.36         40,131.36              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001099                ANDRES TEXCO LOPEZ               0.00           14,550.00         14,550.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001100                SIMCI 2015                       0.00                0.00         13,000.00        -13,000.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-068-001-001101                KARLA FABIOLA JUARE              0.00                0.00          1,224.00         -1,224.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-070-000-000000            PROGRAMAS ESPECIALES                 0.00            4,354.64          4,354.64              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-070-001-000000              PROMEP                             0.00            4,354.64          4,354.64              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-070-001-000006                DSPPROJECTS                      0.00            4,354.64          4,354.64              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-077-000-000000            PROVEEDORES FAM 2010                 0.00            7,503.00          7,503.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-077-001-000000              FAM 2010                           0.00            7,503.00          7,503.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-077-001-000001                MARIA ANTONIETA CAM              0.00            7,503.00          7,503.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-2-078-000-000000            DEPOSITO NO IDENTIFICAD           -169.00                0.00              0.00           -169.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-000-000-000000          RETENCIONES Y CONTRIBU X     -13,528,721.04        4,072,155.76      3,146,526.14    -12,603,091.42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-001-000-000000            ISR HONORARIOS ASIMILAB        -32,948.92           15,384.00         15,384.52        -32,949.44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-002-000-000000            10% HONORARIOS                       0.32                0.00          7,167.59         -7,167.27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-003-000-000000            ISR SUELDOS Y SALARIOS      -5,547,933.58          897,012.00        924,840.11     -5,575,761.69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-004-000-000000            FOVISSSTE                   -3,022,469.08          892,037.38        677,774.05     -2,808,205.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-004-001-000000              VIVIENDA                  -3,019,664.08          890,473.38        676,210.05     -2,805,400.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-004-002-000000              SEGURO PARA VIVIENDA          -2,805.00            1,564.00          1,564.00         -2,805.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-005-000-000000            SAR                         -1,336,201.42          193,637.35        110,452.52     -1,253,016.59                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-006-000-000000            ISSSTE                      -3,284,681.69        1,926,664.03      1,262,483.54     -2,620,501.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-006-001-000000              ISSSTE TRABAJADOR         -4,887,596.81          218,588.15        530,244.42     -5,199,253.08                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-006-002-000000              ISSSTE PATRON              1,743,999.84        1,661,944.70        684,529.50      2,721,415.04                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-006-003-000000              ISSSTE TRABAJADOR PRE       -141,084.72           46,131.18         47,709.62       -142,663.16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-007-000-000000            IMPUESTO SOBRE NOMINA         -286,506.67          147,421.00        148,423.81       -287,509.48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-1-1-7-008-000-000000            SUBSIDIO AL EMPLEO             -17,980.00                0.00              0.00        -17,980.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 2-2-0-0-000-000-000000      PASIVO NO CIRCULANTE              -4,905,795.31          498,617.04              0.00     -4,407,178.27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
