 UNIVERSIDAD POLITÉCNICA DE PACHUCA
Página :    1
UPP040316H43ACHUCA CD. SAHAGUN
               LGO
 Balanza de comprobación al 31/Diciembre/16
 Cuenta inicial : 1-0-0-0-000-000-000000
 Cuenta final   : 6-3-3-0-000-000-000000
 Tipo de moneda :
 Todas
 A
 Núm. cuenta               Descripción                        Saldo anterior          Debe             Haber          Saldo actual
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
 3-0-0-0-000-000-000000    HACIENDA PUBLICA / PATRIMONIO     -120,409,774.00                0.00              0.00   -120,409,774.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-0-0-000-000-000000      PATRIMONIO GENERADO               -6,808,597.56                0.00              0.00     -6,808,597.56                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-1-0-000-000-000000        RESULTADOS DEL EJERCICIO AH     -2,611,090.93                0.00              0.00     -2,611,090.93                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-1-1-000-000-000000          RESULTADO DEL EJERCICIO 2       -815,359.59                0.00              0.00       -815,359.59                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-1-2-000-000-000000          RESULTADO DEL EJERCICIO 2              0.00                0.00              0.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-1-3-000-000-000000          RESULTADO DEL EJERCICIO 2     -3,226,823.71                0.00              0.00     -3,226,823.71                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-1-4-000-000-000000          RESULTADO DEL EJERCICIO 2      1,431,092.37                0.00              0.00      1,431,092.37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-6-0-000-000-000000        RESERVAS                        -4,197,506.63                0.00              0.00     -4,197,506.63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-2-6-1-000-000-000000          FONDO DE PREVISIÓN            -4,197,506.63                0.00              0.00     -4,197,506.63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-0-0-000-000-000000      BIENES MUEBLES                   -83,068,490.53                0.00              0.00    -83,068,490.53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-000-000-000000          MOBILIARIO Y EQUIPO DE AD    -17,723,548.43                0.00              0.00    -17,723,548.43                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-001-000-000000            POA                         -5,756,807.51                0.00              0.00     -5,756,807.51                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-002-000-000000            PIFI                        -1,898,241.97                0.00              0.00     -1,898,241.97                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-003-000-000000            PROMEP                      -2,436,173.83                0.00              0.00     -2,436,173.83                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-004-000-000000            FAM 2008                    -1,072,364.75                0.00              0.00     -1,072,364.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-005-000-000000            FOMIX                         -505,526.53                0.00              0.00       -505,526.53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-006-000-000000            FAM 2010                    -2,457,022.99                0.00              0.00     -2,457,022.99                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-007-000-000000            CIENCIA BASICA                -295,232.32                0.00              0.00       -295,232.32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-008-000-000000            FAM 2009                        -6,433.24                0.00              0.00         -6,433.24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-009-000-000000            EDUCACION A DISTANCIA         -214,623.17                0.00              0.00       -214,623.17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-010-000-000000            APOYOS EXTRAORDINARIOS          -6,844.00                0.00              0.00         -6,844.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-012-000-000000            FONDO DE RESERVA              -680,479.12                0.00              0.00       -680,479.12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-013-000-000000            PROMEP 2011                   -407,488.50                0.00              0.00       -407,488.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-014-000-000000            INCREMENTO DE MATRICULA        -20,634.08                0.00              0.00        -20,634.08                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-015-000-000000            EQUIPAMIENTO                  -325,342.28                0.00              0.00       -325,342.28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-016-000-000000            INVESTIGACION                  -23,574.57                0.00              0.00        -23,574.57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-018-000-000000            PIFI 2012                      -35,976.00                0.00              0.00        -35,976.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-022-000-000000            INOVAPYME                      -87,199.29                0.00              0.00        -87,199.29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-025-000-000000            SOLUCIONES Y PROCESOS M        -22,394.68                0.00              0.00        -22,394.68                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-026-000-000000            INGENIO ELECTRONICA DIG       -340,570.37                0.00              0.00       -340,570.37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-028-000-000000            MANTIZ GAME 2                  -13,115.00                0.00              0.00        -13,115.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-030-000-000000            FADOEES-2013                  -760,907.59                0.00              0.00       -760,907.59                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-031-000-000000            XOLOTL CREATIVES              -139,659.36                0.00              0.00       -139,659.36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-032-000-000000            PIFI 2013                      -45,600.00                0.00              0.00        -45,600.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-034-000-000000            DINA CAMIONES INEX-8          -164,787.28                0.00              0.00       -164,787.28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-037-000-000000            SUBSIDIO FEDERAL RENDIM         -6,550.00                0.00              0.00         -6,550.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-1-038-000-000000            PROFOCIE 2014-2015                   0.00                0.00              0.00              0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-2-000-000-000000          MOBILIARIO Y EQUIPO EDUCA     -8,538,563.55                0.00              0.00     -8,538,563.55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-2-001-000-000000            POA                         -3,325,919.79                0.00              0.00     -3,325,919.79                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-2-002-000-000000            PIFI                          -173,358.00                0.00              0.00       -173,358.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-2-003-000-000000            PROMEP                        -748,167.87                0.00              0.00       -748,167.87                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-2-004-000-000000            FAM 2008                      -362,754.60                0.00              0.00       -362,754.60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
 3-4-4-2-005-000-000000            FOMIX                          -28,919.94                0.00              0.00        -28,919.94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
